model_name,column_name,column_type,comment,index
model.sap_source.stg_sap__t001_tmp,FMHRDATE,NUMBER,,
model.sap_source.stg_sap__t001_tmp,BUVAR,NUMBER,,
model.sap_source.stg_sap__t001_tmp,FDBUK,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XFDIS,TEXT,,
model.sap_source.stg_sap__t001_tmp,XVALV,TEXT,,
model.sap_source.stg_sap__t001_tmp,XSKFN,NUMBER,,
model.sap_source.stg_sap__t001_tmp,KKBER,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XMWSN,NUMBER,,
model.sap_source.stg_sap__t001_tmp,MREGL,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XGSBE,TEXT,,
model.sap_source.stg_sap__t001_tmp,XGJRV,TEXT,,
model.sap_source.stg_sap__t001_tmp,XKDFT,TEXT,,
model.sap_source.stg_sap__t001_tmp,XPROD,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XEINK,TEXT,,
model.sap_source.stg_sap__t001_tmp,XJVAA,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XVVWA,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XSLTA,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XFDMM,TEXT,,
model.sap_source.stg_sap__t001_tmp,XFDSD,TEXT,,
model.sap_source.stg_sap__t001_tmp,XEXTB,NUMBER,,
model.sap_source.stg_sap__t001_tmp,EBUKR,NUMBER,,
model.sap_source.stg_sap__t001_tmp,KTOP2,TEXT,,
model.sap_source.stg_sap__t001_tmp,UMKRS,NUMBER,,
model.sap_source.stg_sap__t001_tmp,BUKRS_GLOB,NUMBER,,
model.sap_source.stg_sap__t001_tmp,FSTVA,NUMBER,,
model.sap_source.stg_sap__t001_tmp,OPVAR,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XCOVR,NUMBER,,
model.sap_source.stg_sap__t001_tmp,TXKRS,NUMBER,,
model.sap_source.stg_sap__t001_tmp,WFVAR,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XBBBF,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XBBBE,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XBBBA,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XBBKO,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XSTDT,NUMBER,,
model.sap_source.stg_sap__t001_tmp,MWSKV,TEXT,,
model.sap_source.stg_sap__t001_tmp,MWSKA,TEXT,,
model.sap_source.stg_sap__t001_tmp,IMPDA,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XNEGP,TEXT,,
model.sap_source.stg_sap__t001_tmp,XKKBI,NUMBER,,
model.sap_source.stg_sap__t001_tmp,WT_NEWWT,TEXT,,
model.sap_source.stg_sap__t001_tmp,PP_PDATE,NUMBER,,
model.sap_source.stg_sap__t001_tmp,INFMT,NUMBER,,
model.sap_source.stg_sap__t001_tmp,FSTVARE,TEXT,,
model.sap_source.stg_sap__t001_tmp,KOPIM,NUMBER,,
model.sap_source.stg_sap__t001_tmp,DKWEG,NUMBER,,
model.sap_source.stg_sap__t001_tmp,OFFSACCT,NUMBER,,
model.sap_source.stg_sap__t001_tmp,BAPOVAR,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XCOS,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XCESSION,TEXT,,
model.sap_source.stg_sap__t001_tmp,XSPLT,NUMBER,,
model.sap_source.stg_sap__t001_tmp,SURCCM,NUMBER,,
model.sap_source.stg_sap__t001_tmp,DTPROV,NUMBER,,
model.sap_source.stg_sap__t001_tmp,DTAMTC,NUMBER,,
model.sap_source.stg_sap__t001_tmp,DTTAXC,NUMBER,,
model.sap_source.stg_sap__t001_tmp,DTTDSP,NUMBER,,
model.sap_source.stg_sap__t001_tmp,DTAXR,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XVATDATE,NUMBER,,
model.sap_source.stg_sap__t001_tmp,PST_PER_VAR,NUMBER,,
model.sap_source.stg_sap__t001_tmp,XBBSC,NUMBER,,
model.sap_source.stg_sap__t001_tmp,FM_DERIVE_ACC,NUMBER,,
model.sap_source.stg_sap__t001_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__t001_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__t001_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__faglflext_tmp,DRCRK,TEXT,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR00,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR01,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR02,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR03,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR04,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR05,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR06,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR07,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OBJNR08,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RCLNT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RPMAX,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RYEAR,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,ACTIV,TEXT,,
model.sap_source.stg_sap__faglflext_tmp,RMVCT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RTCUR,TEXT,,
model.sap_source.stg_sap__faglflext_tmp,RUNIT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,AWTYP,TEXT,,
model.sap_source.stg_sap__faglflext_tmp,RLDNR,TEXT,,
model.sap_source.stg_sap__faglflext_tmp,RRCTY,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RVERS,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,LOGSYS,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RACCT,TEXT,,
model.sap_source.stg_sap__faglflext_tmp,COST_ELEM,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RBUKRS,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RCNTR,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,PRCTR,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RFAREA,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RBUSA,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KOKRS,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,SEGMENT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,ZZSPREG,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,SCNTR,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,PPRCTR,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,SFAREA,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,SBUSA,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,RASSC,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,PSEGMENT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSLVT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL01,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL02,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL03,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL04,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL05,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL06,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL07,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL08,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL09,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL10,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL11,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL12,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL13,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL14,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL15,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TSL16,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSLVT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL01,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL02,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL03,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL04,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL05,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL06,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL07,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL08,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL09,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL10,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL11,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL12,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL13,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL14,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL15,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,HSL16,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSLVT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL01,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL02,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL03,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL04,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL05,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL06,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL07,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL08,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL09,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL10,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL11,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL12,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL13,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL14,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL15,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,KSL16,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSLVT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL01,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL02,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL03,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL04,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL05,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL06,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL07,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL08,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL09,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL10,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL11,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL12,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL13,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL14,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL15,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,OSL16,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSLVT,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL01,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL02,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL03,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL04,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL05,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL06,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL07,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL08,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL09,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL10,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL11,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL12,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL13,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL14,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL15,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,MSL16,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,TIMESTAMP,NUMBER,,
model.sap_source.stg_sap__faglflext_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__faglflext_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__faglflext_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__mara_tmp,MANDT,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MATNR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ERSDA,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ERNAM,TEXT,,
model.sap_source.stg_sap__mara_tmp,LAEDA,NUMBER,,
model.sap_source.stg_sap__mara_tmp,AENAM,TEXT,,
model.sap_source.stg_sap__mara_tmp,VPSTA,TEXT,,
model.sap_source.stg_sap__mara_tmp,PSTAT,TEXT,,
model.sap_source.stg_sap__mara_tmp,LVORM,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MTART,TEXT,,
model.sap_source.stg_sap__mara_tmp,MBRSH,TEXT,,
model.sap_source.stg_sap__mara_tmp,MATKL,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BISMT,TEXT,,
model.sap_source.stg_sap__mara_tmp,MEINS,TEXT,,
model.sap_source.stg_sap__mara_tmp,BSTME,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ZEINR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ZEIAR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ZEIVR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ZEIFO,NUMBER,,
model.sap_source.stg_sap__mara_tmp,AESZN,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BLATT,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BLANZ,NUMBER,,
model.sap_source.stg_sap__mara_tmp,FERTH,NUMBER,,
model.sap_source.stg_sap__mara_tmp,FORMT,NUMBER,,
model.sap_source.stg_sap__mara_tmp,GROES,NUMBER,,
model.sap_source.stg_sap__mara_tmp,WRKST,NUMBER,,
model.sap_source.stg_sap__mara_tmp,NORMT,NUMBER,,
model.sap_source.stg_sap__mara_tmp,LABOR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,EKWSL,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BRGEW,NUMBER,,
model.sap_source.stg_sap__mara_tmp,NTGEW,NUMBER,,
model.sap_source.stg_sap__mara_tmp,GEWEI,NUMBER,,
model.sap_source.stg_sap__mara_tmp,VOLUM,NUMBER,,
model.sap_source.stg_sap__mara_tmp,VOLEH,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BEHVO,NUMBER,,
model.sap_source.stg_sap__mara_tmp,RAUBE,NUMBER,,
model.sap_source.stg_sap__mara_tmp,TEMPB,NUMBER,,
model.sap_source.stg_sap__mara_tmp,DISST,NUMBER,,
model.sap_source.stg_sap__mara_tmp,TRAGR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,STOFF,NUMBER,,
model.sap_source.stg_sap__mara_tmp,SPART,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KUNNR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,EANNR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,WESCH,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BWVOR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BWSCL,NUMBER,,
model.sap_source.stg_sap__mara_tmp,SAISO,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ETIAR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ETIFO,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ENTAR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,EAN11,NUMBER,,
model.sap_source.stg_sap__mara_tmp,NUMTP,NUMBER,,
model.sap_source.stg_sap__mara_tmp,LAENG,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BREIT,NUMBER,,
model.sap_source.stg_sap__mara_tmp,HOEHE,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MEABM,NUMBER,,
model.sap_source.stg_sap__mara_tmp,PRDHA,NUMBER,,
model.sap_source.stg_sap__mara_tmp,AEKLK,NUMBER,,
model.sap_source.stg_sap__mara_tmp,CADKZ,NUMBER,,
model.sap_source.stg_sap__mara_tmp,QMPUR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ERGEW,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ERGEI,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ERVOL,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ERVOE,NUMBER,,
model.sap_source.stg_sap__mara_tmp,GEWTO,NUMBER,,
model.sap_source.stg_sap__mara_tmp,VOLTO,NUMBER,,
model.sap_source.stg_sap__mara_tmp,VABME,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KZREV,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KZKFG,NUMBER,,
model.sap_source.stg_sap__mara_tmp,XCHPF,NUMBER,,
model.sap_source.stg_sap__mara_tmp,VHART,NUMBER,,
model.sap_source.stg_sap__mara_tmp,FUELG,NUMBER,,
model.sap_source.stg_sap__mara_tmp,STFAK,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MAGRV,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BEGRU,NUMBER,,
model.sap_source.stg_sap__mara_tmp,DATAB,NUMBER,,
model.sap_source.stg_sap__mara_tmp,LIQDT,NUMBER,,
model.sap_source.stg_sap__mara_tmp,SAISJ,NUMBER,,
model.sap_source.stg_sap__mara_tmp,PLGTP,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MLGUT,NUMBER,,
model.sap_source.stg_sap__mara_tmp,EXTWG,NUMBER,,
model.sap_source.stg_sap__mara_tmp,SATNR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ATTYP,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KZKUP,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KZNFM,NUMBER,,
model.sap_source.stg_sap__mara_tmp,PMATA,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MSTAE,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MSTAV,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MSTDE,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MSTDV,NUMBER,,
model.sap_source.stg_sap__mara_tmp,TAKLV,NUMBER,,
model.sap_source.stg_sap__mara_tmp,RBNRM,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MHDRZ,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MHDHB,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MHDLP,NUMBER,,
model.sap_source.stg_sap__mara_tmp,INHME,NUMBER,,
model.sap_source.stg_sap__mara_tmp,INHAL,NUMBER,,
model.sap_source.stg_sap__mara_tmp,VPREH,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ETIAG,NUMBER,,
model.sap_source.stg_sap__mara_tmp,INHBR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,CMETH,NUMBER,,
model.sap_source.stg_sap__mara_tmp,CUOBF,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KZUMW,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KOSCH,NUMBER,,
model.sap_source.stg_sap__mara_tmp,SPROF,NUMBER,,
model.sap_source.stg_sap__mara_tmp,NRFHG,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MFRPN,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MFRNR,NUMBER,,
model.sap_source.stg_sap__mara_tmp,BMATN,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MPROF,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KZWSM,NUMBER,,
model.sap_source.stg_sap__mara_tmp,SAITY,NUMBER,,
model.sap_source.stg_sap__mara_tmp,PROFL,NUMBER,,
model.sap_source.stg_sap__mara_tmp,IHIVI,NUMBER,,
model.sap_source.stg_sap__mara_tmp,ILOOS,NUMBER,,
model.sap_source.stg_sap__mara_tmp,SERLV,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KZGVH,NUMBER,,
model.sap_source.stg_sap__mara_tmp,XGCHP,NUMBER,,
model.sap_source.stg_sap__mara_tmp,KZEFF,NUMBER,,
model.sap_source.stg_sap__mara_tmp,COMPL,NUMBER,,
model.sap_source.stg_sap__mara_tmp,IPRKZ,NUMBER,,
model.sap_source.stg_sap__mara_tmp,RDMHD,NUMBER,,
model.sap_source.stg_sap__mara_tmp,PRZUS,NUMBER,,
model.sap_source.stg_sap__mara_tmp,MTPOS_MARA,TEXT,,
model.sap_source.stg_sap__mara_tmp,BFLME,NUMBER,,
model.sap_source.stg_sap__mara_tmp,NSNID,NUMBER,,
model.sap_source.stg_sap__mara_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__mara_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__mara_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__bseg_tmp,BELNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BUKRS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BUZEI,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GJAHR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MANDT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BUZID,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,AUGDT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,AUGCP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,AUGBL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BSCHL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KOART,TEXT,,
model.sap_source.stg_sap__bseg_tmp,UMSKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,UMSKS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZUMSK,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SHKZG,TEXT,,
model.sap_source.stg_sap__bseg_tmp,GSBER,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PARGB,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MWSKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,QSSKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,DMBTR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,WRBTR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KZBTR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PSWBT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PSWSL,TEXT,,
model.sap_source.stg_sap__bseg_tmp,TXBHW,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,TXBFW,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MWSTS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,WMWST,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,HWBAS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FWBAS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,HWZUZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FWZUZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SHZUZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,STEKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,MWART,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,TXGRP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KTOSL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,QSSHB,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KURSR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,GBETR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BDIFF,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BDIF2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VALUT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ZUONR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,SGTXT,TEXT,,
model.sap_source.stg_sap__bseg_tmp,ZINKZ,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VBUND,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BEWAR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ALTKT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VORGN,TEXT,,
model.sap_source.stg_sap__bseg_tmp,FDLEV,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FDGRP,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FDWBT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FDTAG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,FKONT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KOKRS,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,KOSTL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PROJN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,AUFNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VBELN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,VBEL2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,POSN2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ETEN2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ANLN1,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ANLN2,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,ANBWA,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,BZDAT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,PERNR,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XUMSW,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XHRES,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XKRES,TEXT,,
model.sap_source.stg_sap__bseg_tmp,XOPVW,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XCPDD,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XSKST,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XSAUF,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XSPRO,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XSERG,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XFAKT,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XUMAN,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XANET,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XSKRL,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XINVE,NUMBER,,
model.sap_source.stg_sap__bseg_tmp,XPANZ,NUMBER,,
